,age,balance,day,duration,campaign,pdays,previous
21658,48,83,19,243,6,-1,0
21659,51,950,19,377,2,-1,0
21660,40,0,19,60,2,-1,0
21661,34,56,19,91,2,-1,0
21662,43,0,19,103,2,-1,0
21663,57,114,19,281,2,-1,0
21664,45,487,19,110,4,-1,0
21665,53,261,19,100,2,-1,0
21666,40,409,19,111,2,-1,0
21667,55,-408,19,528,9,-1,0
21668,31,0,19,144,4,-1,0
21669,34,82,19,292,4,-1,0
21670,30,5,19,120,6,-1,0
21671,45,251,19,102,2,-1,0
21672,45,0,19,92,2,-1,0
21673,43,227,19,124,2,-1,0
21674,45,451,19,142,2,-1,0
21675,55,168,19,79,2,-1,0
21676,58,0,19,153,2,-1,0
21677,33,1465,19,98,4,-1,0
21678,31,297,19,551,4,-1,0
21679,36,11,19,97,2,-1,0
21680,34,-292,19,181,6,-1,0
21681,39,1373,19,386,2,-1,0
21682,39,88,19,349,4,-1,0
21683,50,-1415,19,358,2,-1,0
21684,42,58,19,153,2,-1,0
21685,57,-133,19,197,2,-1,0
21686,60,420,19,245,2,-1,0
21687,33,47,19,168,2,-1,0
21688,39,1,19,111,2,-1,0
21689,59,0,19,288,2,-1,0
21690,30,8,19,28,17,-1,0
21691,53,3429,19,280,4,-1,0
21692,30,-58,19,15,18,-1,0
21693,47,5401,19,824,2,-1,0
21694,32,1625,19,451,6,-1,0
21695,54,-291,19,99,2,-1,0
21696,56,0,19,486,4,-1,0
21697,32,29,19,156,2,-1,0
21698,33,0,19,53,4,-1,0
21699,46,966,19,40,2,-1,0
21700,46,0,19,328,1,-1,0
21701,33,18,19,19,18,-1,0
21702,35,86,19,144,3,-1,0
21703,46,0,19,42,1,-1,0
21704,35,299,19,1059,5,-1,0
21705,33,2666,19,117,3,-1,0
21706,52,7135,19,1032,3,-1,0
21707,31,1072,19,141,3,-1,0
21708,32,60,19,153,7,-1,0
21709,56,5,19,98,1,-1,0
21710,49,5,19,202,1,-1,0
21711,34,179,19,294,3,-1,0
21712,56,0,19,130,1,-1,0
21713,34,46,19,729,5,-1,0
21714,33,123,19,264,1,-1,0
21715,52,1205,19,18,20,-1,0
21716,58,258,19,285,1,-1,0
21717,42,3,19,367,1,-1,0
21718,32,0,19,178,1,-1,0
21719,32,0,19,87,1,-1,0
21720,43,3820,19,86,5,-1,0
21721,33,268,19,255,1,-1,0
21722,46,167,19,155,3,-1,0
21723,47,266,19,88,1,-1,0
21724,39,-225,19,220,1,-1,0
21725,52,96,19,134,1,-1,0
21726,42,559,19,88,1,-1,0
21727,48,347,19,199,3,-1,0
21728,45,850,19,211,2,-1,0
21729,50,128,19,173,1,-1,0
21730,35,3576,19,68,1,-1,0
21731,40,0,19,44,1,-1,0
21732,41,30,19,171,7,-1,0
21733,48,147,19,158,8,-1,0
21734,59,19,19,271,3,-1,0
21735,47,1361,19,59,3,-1,0
21736,41,57,19,61,5,-1,0
21737,36,1840,19,61,6,-1,0
21738,53,20,19,106,7,-1,0
21739,57,81,19,118,3,-1,0
21740,52,-240,19,392,3,-1,0
21741,43,0,19,313,3,-1,0
21742,30,151,19,82,4,-1,0
21743,51,370,19,109,3,-1,0
21744,33,0,19,78,3,-1,0
21745,47,497,19,135,3,-1,0
21746,41,15302,19,121,4,-1,0
21747,39,218,19,97,9,-1,0
21748,31,50,19,37,5,-1,0
21749,50,329,19,329,4,-1,0
21750,46,1109,19,221,12,-1,0
21751,44,1802,19,105,5,-1,0
21752,53,2013,19,268,14,-1,0
21753,53,0,19,160,3,-1,0
21754,43,0,19,332,3,-1,0
21755,50,1687,19,205,5,-1,0
21756,47,459,19,599,3,-1,0
21757,47,600,19,290,15,-1,0
21758,36,85,19,249,3,-1,0
21759,56,1750,19,629,7,-1,0
21760,51,260,19,137,2,-1,0
21761,48,606,19,231,4,-1,0
21762,34,2671,19,119,9,-1,0
21763,43,174,19,308,2,-1,0
21764,53,428,19,609,4,-1,0
21765,44,238,19,147,3,-1,0
21766,33,39,19,123,5,-1,0
21767,37,1661,19,199,5,-1,0
21768,38,0,19,219,2,-1,0
21769,49,370,19,386,3,-1,0
21770,48,0,19,112,7,-1,0
21771,56,96,19,173,11,-1,0
21772,47,191,19,228,5,-1,0
21773,33,123,19,207,3,-1,0
21774,42,329,19,347,3,-1,0
21775,34,445,19,256,2,-1,0
21776,53,1344,19,85,6,-1,0
21777,56,605,19,207,6,-1,0
21778,55,1402,19,187,4,-1,0
21779,34,396,19,166,3,-1,0
21780,35,82,19,152,3,-1,0
21781,33,61,19,836,3,-1,0
21782,55,-1217,19,242,4,-1,0
21783,58,72,19,235,5,-1,0
21784,56,2324,19,132,4,-1,0
21785,46,226,19,561,3,-1,0
21786,32,5878,19,159,2,-1,0
21787,32,3345,19,1200,3,-1,0
21788,43,101,19,173,3,-1,0
21789,53,-634,19,695,3,-1,0
21790,32,0,19,103,4,-1,0
21791,33,1412,19,480,1,-1,0
21792,58,0,20,46,5,-1,0
21793,32,1,20,108,5,-1,0
21794,47,677,20,131,8,-1,0
21795,49,-165,20,129,4,-1,0
21796,46,979,20,80,5,-1,0
21797,55,852,20,83,6,-1,0
21798,42,7,20,582,7,-1,0
21799,52,264,20,68,8,-1,0
21800,43,488,20,190,12,-1,0
21801,34,1339,20,255,8,-1,0
21802,31,0,20,117,4,-1,0
21803,42,233,20,143,4,-1,0
21804,58,168,20,183,4,-1,0
21805,53,75,20,216,2,-1,0
21806,42,439,20,143,2,-1,0
21807,48,8,20,43,2,-1,0
21808,51,180,20,154,2,-1,0
21809,41,52,20,261,2,-1,0
21810,41,5561,20,649,2,-1,0
21811,31,11,20,155,2,-1,0
21812,47,11,20,162,2,-1,0
21813,49,314,20,30,2,-1,0
21814,47,798,20,89,2,-1,0
21815,46,591,20,50,3,-1,0
21816,52,223,20,81,4,-1,0
21817,50,452,20,181,2,-1,0
21818,48,-20,20,142,2,-1,0
21819,30,3048,20,223,2,-1,0
21820,30,26,20,55,2,-1,0
21821,50,30,20,76,2,-1,0
21822,33,-374,20,160,2,-1,0
21823,33,956,20,120,2,-1,0
21824,45,839,20,121,4,-1,0
21825,44,331,20,256,4,-1,0
21826,32,0,20,322,2,-1,0
21827,44,0,20,156,2,-1,0
21828,46,0,20,50,2,-1,0
21829,45,705,20,132,4,-1,0
21830,47,689,20,64,2,-1,0
21831,51,-12,20,18,7,-1,0
21832,31,2294,20,483,2,-1,0
21833,48,375,20,212,2,-1,0
21834,53,404,20,329,4,-1,0
21835,33,7,20,239,2,-1,0
21836,34,0,20,129,2,-1,0
21837,40,2228,20,150,2,-1,0
21838,52,-33,20,257,2,-1,0
21839,39,2320,20,25,2,-1,0
21840,40,4328,20,133,2,-1,0
21841,58,1626,20,391,4,-1,0
21842,54,194,20,127,2,-1,0
21843,52,-163,20,138,2,-1,0
21844,31,310,20,228,2,-1,0
21845,38,367,20,128,2,-1,0
21846,39,51,20,140,2,-1,0
21847,30,1,20,88,2,-1,0
21848,42,160,20,97,2,-1,0
21849,57,0,20,340,4,-1,0
21850,32,2802,20,157,2,-1,0
21851,53,15,20,921,2,-1,0
21852,46,177,20,84,2,-1,0
21853,34,0,20,113,2,-1,0
21854,42,164,20,500,2,-1,0
21855,37,0,20,179,2,-1,0
21856,38,260,20,53,2,-1,0
21857,42,0,20,155,4,-1,0
21858,40,27,20,467,2,-1,0
21859,50,1431,20,112,4,-1,0
21860,31,111,20,70,2,-1,0
21861,31,182,20,231,2,-1,0
21862,38,0,20,124,4,-1,0
21863,53,570,20,158,4,-1,0
21864,40,47,20,110,4,-1,0
21865,37,1572,20,90,6,-1,0
21866,52,511,20,98,4,-1,0
21867,37,23,20,289,2,-1,0
21868,31,141,20,110,2,-1,0
21869,42,227,20,428,8,-1,0
21870,53,1357,20,123,2,-1,0
21871,34,2069,20,328,2,-1,0
21872,56,374,20,193,4,-1,0
21873,41,75,20,351,2,-1,0
21874,38,124,20,202,2,-1,0
21875,33,47,20,203,4,-1,0
21876,44,1196,20,552,5,-1,0
21877,51,107,20,79,4,-1,0
21878,43,469,20,89,2,-1,0
21879,32,11,20,322,2,-1,0
21880,38,565,20,93,2,-1,0
21881,54,2584,20,387,7,-1,0
21882,32,0,20,162,4,-1,0
21883,30,46,20,93,4,-1,0
21884,42,19,20,875,4,-1,0
21885,48,0,20,108,4,-1,0
21886,30,1390,20,552,4,-1,0
21887,38,79,20,209,2,-1,0
21888,34,0,20,263,2,-1,0
21889,30,114,20,185,4,-1,0
21890,38,38,20,105,2,-1,0
21891,33,56,20,75,2,-1,0
21892,38,536,20,360,4,-1,0
21893,34,1194,20,219,2,-1,0
21894,39,5060,20,157,4,-1,0
21895,33,0,20,113,4,-1,0
21896,34,100,20,196,2,-1,0
21897,40,569,20,129,2,-1,0
21898,33,541,20,118,2,-1,0
21899,42,149,20,94,2,-1,0
21900,47,0,20,138,4,-1,0
21901,56,681,20,204,4,-1,0
21902,34,881,20,112,2,-1,0
21903,55,1218,20,107,2,-1,0
21904,55,128,20,359,2,-1,0
21905,34,112,20,123,2,-1,0
21906,50,-584,20,75,2,-1,0
21907,41,248,20,156,2,-1,0
21908,39,0,20,332,4,-1,0
21909,33,432,20,588,6,-1,0
21910,34,4,20,55,4,-1,0
21911,56,300,20,184,3,-1,0
21912,32,68,20,237,4,-1,0
21913,44,0,20,122,2,-1,0
21914,32,-22,20,215,2,-1,0
21915,37,-318,20,25,20,-1,0
21916,39,35,20,211,3,-1,0
21917,45,0,20,71,2,-1,0
21918,46,78,20,172,2,-1,0
21919,36,3,20,100,4,-1,0
21920,32,169,20,119,2,-1,0
21921,53,-39,20,87,2,-1,0
21922,34,1553,20,200,2,-1,0
21923,51,51,20,214,8,-1,0
21924,31,792,20,763,14,-1,0
21925,45,-96,20,95,2,-1,0
21926,31,69,20,195,2,-1,0
21927,32,20,20,210,2,-1,0
21928,42,251,20,413,2,-1,0
21929,47,0,20,97,3,-1,0
21930,43,2,20,472,2,-1,0
21931,37,414,20,352,4,-1,0
21932,41,-4,20,171,6,-1,0
21933,32,587,20,212,4,-1,0
21934,32,0,20,72,4,-1,0
21935,35,1144,20,197,13,-1,0
21936,46,15,20,76,3,-1,0
21937,32,687,20,161,4,-1,0
21938,42,83,20,140,4,-1,0
21939,46,417,20,81,2,-1,0
21940,51,173,20,65,2,-1,0
21941,51,337,20,687,4,-1,0
21942,56,9,20,285,2,-1,0
21943,45,638,20,75,9,-1,0
21944,37,228,20,1740,2,-1,0
21945,49,51,20,513,4,-1,0
21946,41,143,20,744,7,-1,0
21947,50,-219,20,177,2,-1,0
21948,36,356,20,184,6,-1,0
21949,51,-153,20,62,4,-1,0
21950,33,344,20,103,4,-1,0
21951,32,1014,20,194,6,-1,0
21952,32,138,20,94,4,-1,0
21953,31,22546,20,88,4,-1,0
21954,31,156,20,77,2,-1,0
21955,39,-146,20,239,2,-1,0
21956,39,224,20,414,2,-1,0
21957,42,145,20,252,2,-1,0
21958,48,109,20,113,4,-1,0
21959,43,715,20,88,4,-1,0
21960,47,275,20,447,4,-1,0
21961,39,49,20,379,4,-1,0
21962,36,1044,20,15,19,-1,0
21963,50,2130,20,203,4,-1,0
21964,38,3440,20,471,10,-1,0
21965,39,507,20,173,4,-1,0
21966,35,179,20,82,2,-1,0
21967,39,93,20,162,2,-1,0
21968,46,620,20,174,2,-1,0
21969,44,7649,20,188,6,-1,0
21970,53,988,20,1408,5,-1,0
21971,50,101,20,132,2,-1,0
21972,60,208,20,70,4,-1,0
21973,51,397,20,293,2,-1,0
21974,31,0,20,102,2,-1,0
21975,49,3,20,118,2,-1,0
21976,50,238,20,584,2,-1,0
21977,32,116,20,718,2,-1,0
21978,37,361,20,174,2,-1,0
21979,40,2244,20,58,2,-1,0
21980,50,242,20,69,4,-1,0
21981,46,130,20,95,2,-1,0
21982,55,51,20,94,2,-1,0
21983,60,1614,20,921,6,-1,0
21984,30,294,20,605,4,-1,0
21985,35,24,20,174,2,-1,0
21986,35,0,20,111,2,-1,0
21987,36,0,20,245,1,-1,0
21988,47,439,20,156,12,-1,0
21989,37,16,20,280,1,-1,0
21990,46,110,20,243,5,-1,0
21991,32,7743,20,358,3,-1,0
21992,48,-18,20,430,4,-1,0
21993,30,2403,20,132,2,-1,0
21994,49,1912,20,380,4,-1,0
21995,39,0,20,327,3,-1,0
21996,33,163,20,627,2,-1,0
21997,47,665,20,251,3,-1,0
21998,44,5004,20,175,2,-1,0
21999,46,3547,20,395,6,-1,0
22000,36,196,20,687,2,-1,0
22001,43,481,20,196,2,-1,0
22002,30,790,20,696,3,-1,0
22003,37,198,20,304,5,-1,0
22004,33,106,20,175,3,-1,0
22005,31,159,20,129,1,-1,0
22006,41,304,20,132,1,-1,0
22007,33,0,20,291,1,-1,0
22008,47,1717,20,216,9,-1,0
22009,47,52,20,881,4,-1,0
22010,49,2465,20,157,3,-1,0
22011,32,0,20,92,4,-1,0
22012,32,375,20,135,3,-1,0
22013,57,0,20,252,3,-1,0
22014,48,1143,20,93,3,-1,0
22015,54,390,20,68,5,-1,0
22016,44,0,20,174,5,-1,0
22017,39,208,20,170,4,-1,0
22018,44,70,20,165,3,-1,0
22019,44,0,20,141,3,-1,0
22020,35,80,20,67,5,-1,0
22021,51,7631,20,896,8,-1,0
22022,37,247,20,625,6,-1,0
22023,31,2085,20,147,4,-1,0
22024,59,2568,20,63,5,-1,0
22025,52,584,20,76,18,-1,0
22026,38,221,20,79,3,-1,0
22027,40,526,20,113,4,-1,0
22028,42,2328,20,133,2,-1,0
22029,32,432,20,559,3,-1,0
22030,54,0,20,83,5,-1,0
22031,32,396,20,319,3,-1,0
22032,33,12,20,471,5,-1,0
22033,41,0,20,113,3,-1,0
22034,38,1555,20,66,5,-1,0
22035,40,2014,20,209,5,-1,0
22036,33,23,20,216,3,-1,0
22037,45,236,20,703,2,-1,0
22038,34,19,20,345,3,-1,0
22039,43,1088,20,341,3,-1,0
22040,31,79,20,78,12,-1,0
22041,56,385,20,210,3,-1,0
22042,33,215,20,41,9,-1,0
22043,40,324,20,208,2,-1,0
22044,33,558,20,109,3,-1,0
22045,40,34,20,66,3,-1,0
22046,53,913,20,173,3,-1,0
22047,34,651,20,160,4,-1,0
22048,31,744,20,124,3,-1,0
22049,31,36,20,99,3,-1,0
22050,46,123,20,381,3,-1,0
22051,31,-305,20,83,3,-1,0
22052,50,8000,20,221,10,-1,0
22053,59,-23,20,195,7,-1,0
22054,33,20794,20,226,5,-1,0
22055,35,47,20,44,9,-1,0
22056,34,10890,20,46,14,-1,0
22057,49,601,20,278,6,-1,0
22058,55,35,20,126,4,-1,0
22059,57,3250,20,162,3,-1,0
22060,37,0,20,225,5,-1,0
22061,31,1170,20,200,4,-1,0
22062,33,0,20,85,5,-1,0
22063,48,1567,20,77,3,-1,0
22064,46,0,20,96,3,-1,0
22065,51,3486,20,135,11,-1,0
22066,32,35,20,96,8,-1,0
22067,40,-432,20,1464,3,-1,0
22068,54,909,20,111,3,-1,0
22069,38,63,20,320,4,-1,0
22070,30,30,21,220,5,-1,0
22071,43,253,21,111,5,-1,0
22072,42,99,21,92,4,-1,0
22073,59,56,21,432,5,-1,0
22074,41,185,21,286,12,-1,0
22075,47,644,21,169,13,-1,0
22076,54,205,21,182,6,-1,0
22077,52,990,21,96,2,-1,0
22078,34,0,21,398,2,-1,0
22079,34,0,21,163,2,-1,0
22080,40,185,21,310,2,-1,0
22081,47,1224,21,189,2,-1,0
22082,38,0,21,66,2,-1,0
22083,36,310,21,115,2,-1,0
22084,35,109,21,257,2,-1,0
22085,36,35,21,246,4,-1,0
22086,36,1246,21,63,2,-1,0
22087,40,572,21,971,2,-1,0
22088,30,196,21,210,2,-1,0
22089,51,-3,21,79,2,-1,0
22090,38,13,21,311,2,-1,0
22091,40,52527,21,140,11,-1,0
22092,42,5,21,98,2,-1,0
22093,31,0,21,218,2,-1,0
22094,33,213,21,152,2,-1,0
22095,33,0,21,102,2,-1,0
22096,33,1805,21,211,4,-1,0
22097,32,9,21,331,2,-1,0
22098,36,0,21,238,2,-1,0
22099,53,0,21,150,2,-1,0
22100,53,-31,21,82,8,-1,0
22101,58,358,21,396,2,-1,0
22102,30,0,21,351,6,-1,0
22103,33,51,21,273,2,-1,0
22104,31,24,21,246,2,-1,0
22105,45,0,21,103,2,-1,0
22106,39,0,21,121,2,-1,0
22107,41,988,21,429,2,-1,0
22108,44,0,21,167,2,-1,0
22109,48,492,21,139,2,-1,0
22110,46,-337,21,120,2,-1,0
22111,44,243,21,118,4,-1,0
22112,37,102,21,101,2,-1,0
22113,43,1485,21,180,2,-1,0
22114,58,287,21,676,8,-1,0
22115,50,83,21,40,2,-1,0
22116,34,666,21,1503,2,-1,0
22117,42,0,21,384,5,-1,0
22118,33,422,21,289,2,-1,0
22119,35,147,21,134,2,-1,0
22120,30,-123,21,120,2,-1,0
22121,31,388,21,115,2,-1,0
22122,51,0,21,234,4,-1,0
22123,30,9,21,129,2,-1,0
22124,37,28,21,101,2,-1,0
22125,32,0,21,126,2,-1,0
22126,38,1960,21,161,2,-1,0
22127,56,73,21,644,4,-1,0
22128,46,244,21,139,2,-1,0
22129,55,196,21,168,2,-1,0
22130,32,4,21,776,2,-1,0
22131,36,0,21,173,2,-1,0
22132,53,2295,21,65,10,-1,0
22133,52,924,21,93,4,-1,0
22134,50,-210,21,153,7,-1,0
22135,36,1130,21,223,8,-1,0
22136,45,13156,21,62,4,-1,0
22137,33,167,21,141,2,-1,0
22138,34,468,21,104,2,-1,0
22139,47,0,21,136,2,-1,0
22140,30,4948,21,376,2,-1,0
22141,45,430,21,140,2,-1,0
22142,32,0,21,119,2,-1,0
22143,31,-1,21,117,4,-1,0
22144,45,1251,21,126,4,-1,0
22145,44,65,21,148,4,-1,0
22146,39,22,21,76,2,-1,0
22147,55,11,21,588,2,-1,0
22148,34,0,21,121,2,-1,0
22149,33,150,21,151,2,-1,0
22150,57,96,21,913,4,-1,0
22151,38,3995,21,1111,6,-1,0
22152,35,249,21,205,8,-1,0
22153,53,144,21,282,4,-1,0
22154,42,0,21,656,2,-1,0
22155,33,15,21,97,2,-1,0
22156,36,0,21,76,2,-1,0
22157,31,0,21,243,2,-1,0
22158,56,502,21,321,2,-1,0
22159,31,2066,21,162,2,-1,0
22160,34,0,21,183,2,-1,0
22161,41,39,21,299,4,-1,0
22162,34,-255,21,179,2,-1,0
22163,41,1032,21,64,2,-1,0
22164,34,0,21,124,2,-1,0
22165,60,404,21,335,2,-1,0
22166,36,8,21,115,2,-1,0
22167,35,8,21,169,2,-1,0
22168,36,0,21,90,8,-1,0
22169,51,307,21,244,6,-1,0
22170,30,-970,21,194,2,-1,0
22171,57,2887,21,819,10,-1,0
22172,40,1498,21,139,4,-1,0
22173,34,886,21,104,2,-1,0
22174,57,104,21,297,2,-1,0
22175,33,9,21,91,2,-1,0
22176,57,121,21,135,2,-1,0
22177,34,0,21,123,2,-1,0
22178,48,91,21,136,8,-1,0
22179,30,0,21,166,4,-1,0
22180,30,562,21,137,4,-1,0
22181,55,1354,21,545,4,-1,0
22182,52,225,21,58,2,-1,0
22183,30,423,21,230,2,-1,0
22184,32,46,21,788,6,-1,0
22185,33,20,21,329,2,-1,0
22186,39,564,21,86,4,-1,0
22187,50,533,21,212,4,-1,0
22188,47,509,21,898,4,-1,0
22189,32,438,21,318,5,-1,0
22190,54,77,21,180,4,-1,0
22191,31,176,21,241,4,-1,0
22192,55,400,21,137,4,-1,0
22193,48,2008,21,238,4,-1,0
22194,37,727,21,176,10,-1,0
22195,52,17,21,97,4,-1,0
22196,31,506,21,43,4,-1,0
22197,35,75,21,122,5,-1,0
22198,34,5060,21,12,21,-1,0
22199,37,31,21,119,4,-1,0
22200,45,1179,21,172,6,-1,0
22201,31,26,21,419,4,-1,0
22202,33,433,21,575,4,-1,0
22203,31,110,21,238,4,-1,0
22204,48,0,21,76,4,-1,0
22205,57,2109,21,107,6,-1,0
22206,31,28,21,175,2,-1,0
22207,43,226,21,156,6,-1,0
22208,50,0,21,89,2,-1,0
22209,32,134,21,181,4,-1,0
22210,32,0,21,660,2,-1,0
22211,60,0,21,111,2,-1,0
22212,50,1501,21,946,4,-1,0
22213,40,278,21,55,7,-1,0
22214,32,0,21,435,2,-1,0
22215,30,-477,21,1532,2,-1,0
22216,60,1446,21,283,6,-1,0
22217,52,0,21,202,4,-1,0
22218,53,105,21,74,2,-1,0
22219,50,0,21,120,2,-1,0
22220,58,0,21,138,2,-1,0
22221,36,18,21,67,2,-1,0
22222,39,1981,21,1026,4,-1,0
22223,35,905,21,114,2,-1,0
22224,40,700,21,88,6,-1,0
22225,31,424,21,93,2,-1,0
22226,39,86,21,140,4,-1,0
22227,45,-459,21,508,6,-1,0
22228,57,1401,21,91,22,-1,0
22229,30,6619,21,239,8,-1,0
22230,44,7635,21,719,5,-1,0
22231,47,440,21,71,4,-1,0
22232,47,468,21,381,7,-1,0
22233,34,0,21,191,2,-1,0
22234,56,1694,21,793,10,-1,0
22235,31,284,21,45,4,-1,0
22236,37,292,21,133,2,-1,0
22237,45,0,21,144,2,-1,0
22238,34,202,21,114,2,-1,0
22239,37,-18,21,870,4,-1,0
22240,33,137,21,70,2,-1,0
22241,46,549,21,87,8,-1,0
22242,34,0,21,129,4,-1,0
22243,33,8097,21,500,2,-1,0
22244,36,518,21,48,1,-1,0
22245,33,557,21,362,1,-1,0
22246,30,151,21,121,1,-1,0
22247,48,11,21,102,9,-1,0
22248,37,21,21,50,12,-1,0
22249,43,0,21,127,3,-1,0
22250,30,55,21,132,1,-1,0
22251,37,744,21,161,3,-1,0
22252,37,510,21,154,6,-1,0
22253,53,1,21,190,1,-1,0
22254,33,7621,21,68,1,-1,0
22255,55,196,21,81,1,-1,0
22256,42,25,21,148,1,-1,0
22257,34,161,21,406,1,-1,0
22258,49,57,21,396,3,-1,0
22259,34,197,21,274,4,-1,0
22260,49,400,21,151,3,-1,0
22261,52,291,21,150,3,-1,0
22262,57,0,21,242,5,-1,0
22263,57,0,21,394,3,-1,0
22264,51,990,21,189,5,-1,0
22265,33,316,21,126,3,-1,0
22266,33,0,21,224,8,-1,0
22267,32,41,21,686,5,-1,0
22268,35,84,21,415,3,-1,0
22269,31,351,21,165,3,-1,0
22270,35,0,21,183,8,-1,0
22271,32,154,21,301,3,-1,0
22272,37,38,21,94,13,-1,0
22273,55,644,21,42,3,-1,0
22274,39,1363,21,294,3,-1,0
22275,36,161,21,239,3,-1,0
22276,32,178,21,159,3,-1,0
22277,33,206,21,231,3,-1,0
22278,34,462,21,1877,3,-1,0
22279,53,70,21,77,8,-1,0
22280,35,4144,21,310,3,-1,0
22281,59,0,21,140,5,-1,0
22282,30,0,21,142,2,-1,0
22283,47,11,21,184,3,-1,0
22284,31,4,21,102,3,-1,0
22285,31,25,21,169,5,-1,0
22286,32,0,21,120,3,-1,0
22287,34,355,21,314,3,-1,0
22288,47,3279,21,189,4,-1,0
22289,34,22,21,270,3,-1,0
22290,33,0,21,148,3,-1,0
22291,42,37,21,299,1,-1,0
22292,40,318,21,196,4,-1,0
22293,41,0,21,280,11,-1,0
22294,36,0,21,42,1,-1,0
22295,30,69,21,300,1,-1,0
22296,54,1090,21,160,7,-1,0
22297,33,255,21,247,3,-1,0
22298,33,109,21,122,5,-1,0
22299,59,454,21,162,1,-1,0
22300,30,13,21,379,1,-1,0
22301,47,0,21,494,4,-1,0
22302,53,0,21,195,1,-1,0
22303,35,0,21,163,1,-1,0
22304,31,50,21,794,1,-1,0
22305,60,70,21,36,1,-1,0
22306,55,2384,21,331,20,-1,0
22307,46,278,21,153,3,-1,0
22308,35,-146,21,269,1,-1,0
22309,49,1898,21,159,1,-1,0
22310,30,254,21,202,1,-1,0
22311,37,1580,22,92,12,-1,0
22312,52,0,22,351,5,-1,0
22313,33,6,22,239,2,-1,0
22314,55,0,22,64,2,-1,0
22315,52,6,22,82,2,-1,0
22316,43,58,22,97,2,-1,0
22317,38,664,22,242,2,-1,0
22318,32,0,22,360,2,-1,0
22319,44,38,22,98,5,-1,0
22320,41,1344,22,169,6,-1,0
22321,47,11305,22,118,6,-1,0
22322,50,-158,22,203,4,-1,0
22323,41,15449,22,136,9,-1,0
22324,52,1339,22,343,5,-1,0
22325,31,22,22,122,5,-1,0
22326,33,516,22,76,7,-1,0
22327,47,29,22,150,8,-1,0
22328,34,260,22,142,2,-1,0
22329,33,18,22,93,2,-1,0
22330,53,32,22,122,2,-1,0
22331,37,42,22,99,2,-1,0
22332,34,229,22,154,2,-1,0
22333,32,-420,22,586,2,-1,0
22334,31,0,22,127,2,-1,0
22335,52,1227,22,1123,4,-1,0
22336,45,0,22,87,4,-1,0
22337,58,183,22,167,2,-1,0
22338,37,981,22,135,2,-1,0
22339,46,532,22,491,2,-1,0
22340,30,398,22,111,2,-1,0
22341,43,0,22,78,2,-1,0
22342,60,27,22,40,2,-1,0
22343,30,0,22,34,2,-1,0
22344,33,1109,22,306,2,-1,0
22345,46,255,22,95,2,-1,0
22346,42,580,22,67,2,-1,0
22347,47,0,22,644,9,-1,0
22348,49,27,22,57,2,-1,0
22349,35,573,22,140,8,-1,0
22350,32,98,22,119,2,-1,0
22351,32,522,22,576,2,-1,0
22352,31,94,22,579,2,-1,0
22353,47,147,22,136,2,-1,0
22354,41,965,22,336,10,-1,0
22355,32,14,22,313,6,-1,0
22356,46,1328,22,1241,2,-1,0
22357,36,0,22,147,2,-1,0
22358,36,366,22,136,6,-1,0
22359,58,0,22,73,3,-1,0
22360,34,95,22,119,8,-1,0
22361,39,139,22,109,2,-1,0
22362,46,0,22,65,2,-1,0
22363,34,149,22,739,2,-1,0
22364,52,-164,22,314,4,-1,0
22365,38,196,22,252,2,-1,0
22366,33,321,22,227,2,-1,0
22367,56,415,22,158,2,-1,0
22368,53,109,22,86,4,-1,0
22369,58,183,22,246,2,-1,0
22370,35,308,22,77,2,-1,0
22371,33,99,22,296,2,-1,0
22372,31,1536,22,234,2,-1,0
22373,52,189,22,90,2,-1,0
22374,38,0,22,305,2,-1,0
22375,38,546,22,82,2,-1,0
22376,44,0,22,54,2,-1,0
22377,44,267,22,520,2,-1,0
22378,46,225,22,157,6,-1,0
22379,50,-195,22,119,4,-1,0
22380,34,36,22,192,6,-1,0
22381,30,347,22,229,2,-1,0
22382,46,-44,22,16,13,-1,0
22383,30,1109,22,215,2,-1,0
22384,53,0,22,107,2,-1,0
22385,50,0,22,125,4,-1,0
22386,59,575,22,146,3,-1,0
22387,42,357,22,94,4,-1,0
22388,56,4889,22,705,4,-1,0
22389,55,419,22,33,8,-1,0
22390,49,0,22,205,4,-1,0
22391,34,478,22,73,2,-1,0
22392,31,1,22,107,2,-1,0
22393,53,0,22,77,9,-1,0
22394,34,-172,22,177,2,-1,0
22395,32,334,22,944,14,-1,0
22396,31,10215,22,139,2,-1,0
22397,57,20,22,119,2,-1,0
22398,48,1335,22,492,7,-1,0
22399,37,31,22,72,2,-1,0
22400,38,0,22,82,6,-1,0
22401,59,0,22,125,2,-1,0
22402,49,0,22,115,2,-1,0
22403,41,23,22,80,2,-1,0
22404,33,4570,22,1258,2,-1,0
22405,35,-126,22,82,2,-1,0
22406,32,34,22,210,2,-1,0
22407,30,0,22,78,2,-1,0
22408,35,1048,22,362,2,-1,0
22409,53,25,22,528,2,-1,0
22410,43,221,22,73,2,-1,0
22411,36,0,22,136,2,-1,0
22412,32,388,22,119,2,-1,0
22413,46,447,22,314,2,-1,0
22414,52,796,22,150,2,-1,0
22415,43,328,22,79,2,-1,0
22416,46,599,22,257,2,-1,0
22417,35,3168,22,24,30,-1,0
22418,30,0,22,69,2,-1,0
22419,33,4636,22,129,6,-1,0
22420,55,890,22,1329,2,-1,0
22421,55,100,22,358,4,-1,0
22422,49,1982,22,73,15,-1,0
